Site,Season,Date,Type,Transect,Plot,Plot ID,Less15m,TOTAL,Bare Mud,Dead,Water,Wrack,ROCK,Sill Fiber,Spartina alterniflora,Spartina patens,Distichlis spicata,Juncus gerardii,Salicornia depressa,Vaucheria,Agalinas maritima,Atriplex patula,Festuca rubra,Limonium nashii,Iva frutecens,Panicum virgatum,Plantago maritima,Polygonum ramosissimum,Puccinellia sp.,Schoenoplectus maritimus,Schoenoplectus robustus,Solidago sempervirens,Spartina pectinata,Spergularia marina,Suaeda linearis,Suaeda maritima,Triglochin maritimum,Agarophyton vermiculophyllum,Algae,Ascophyllum nodosum,Filamentous algae,Fucus spiralis,Fucus vesiculosus,Ulva Spp.,Agrostis stolonifera,Agropyron repens,Agrostis alba,Ambrosia sp.,Amelanchier canadensis,Ammophila breviligulata,Annaphalis sp.,Artemisia vulgaris,Aster sp.,Bidens frondosa,Calamagrostis canadensis,Calystegia sepium,Chenopodium album,Chenopodium rubrum,Clover ,Digitaria grass sp.,Echinola crus-gali,Elymus spp,Elymus virginicus,Juncus balticus,Lactuca sp.,Leersia oryzoides,Lotus corniculatus,Lythrum salicaria,Myrica gale,Myrica pensylvanica,Phalaris arundinacea,Phragmites americanus,Phragmites australis,Polygonum sp.,Rosa multiflora,Rosa rugosa,Rubus sp.,Rumex crispus,Schoenoplectus olneyii,Schoenoplectus pungens,Schoenoplectus validus,Schoenoplectus spp.,Solidago rugosa,Solidago sp.,Steria sp.,Symphyotrichum subulatum,Teucrium canadense,Toxicodendron radicans,Typha angustifolia,Typha latifolia,Vetch,Unknown 1,Unknown 2,Unknown 3,Canopy Height_45,NOTES,Percent Live,Percent Not Live,Percent Native,Percent Invasive,Percent Halo,Percent Algae Total,"Vascular Richness Total
",Richness HALO,Richness Algae,Richness Non-Halo,HMGs
North Mill Pond,2020,8/18/2020,Reference,Low,3,NMPREFL3,,100,40,0,0,0,0,0,0,55,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,,60,40,55,0,55,5,1,1,1,0,55
North Mill Pond,2020,8/18/2020,Reference,Low,4,NMPREFL4,,100,35,0,0,0,0,0,0,55,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,65,35,55,0,55,10,1,1,1,0,55
North Mill Pond,2020,8/18/2020,Reference,Low,5,NMPREFL5,,100,30,0,0,0,0,0,0,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,,70,30,60,0,60,10,1,1,1,0,60
North Mill Pond,2020,8/18/2020,Reference,Low,6,NMPREFL6,,100,60,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,,40,60,40,0,40,0,1,1,0,0,40
North Mill Pond,2020,8/18/2020,Reference,Low,7,NMPREFL7,,100,35,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,,65,35,60,0,60,5,1,1,1,0,60
North Mill Pond,2020,8/18/2020,Reference,Low,8,NMPREFL8,,100,65,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,,35,65,35,0,35,0,1,1,0,0,35
North Mill Pond,2020,8/18/2020,Reference,Low,9,NMPREFL9,,100,75,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,,25,75,25,0,25,0,1,1,0,0,25
North Mill Pond,2020,8/18/2020,Reference,Low,10,NMPREFL10,,100,25,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,,75,25,70,0,70,5,1,1,1,0,70
North Mill Pond,2020,8/18/2020,Reference,High,1,NMPREFH1,,100,38,0,0,0,0,0,15,25,0,0,10,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,62,38,62,0,62,0,6,6,0,0,25
North Mill Pond,2020,8/18/2020,Reference,High,2,NMPREFH2,,100,38,0,0,0,0,0,20,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,62,38,61,0,61,1,3,3,1,0,40
North Mill Pond,2020,8/18/2020,Reference,High,3,NMPREFH3,,100,15,0,0,0,0,0,5,64,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,85,15,85,0,85,0,6,6,0,0,64
North Mill Pond,2020,8/18/2020,Reference,High,4,NMPREFH4,,100,30,30,0,0,0,0,0,33,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,40,60,40,0,40,0,4,4,0,0,33
North Mill Pond,2020,8/18/2020,Reference,High,5,NMPREFH5,,100,5,0,0,0,0,0,1,41,0,0,10,0,0,1,0,35,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,95,5,95,0,95,0,8,8,0,0,41
North Mill Pond,2020,8/18/2020,Reference,High,6,NMPREFH6,,100,48,0,0,0,0,0,30,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,52,48,51,0,51,1,3,3,1,0,20
North Mill Pond,2020,8/18/2020,Reference,High,7,NMPREFH7,,100,10,0,0,67,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,23,77,23,0,23,0,4,4,0,0,20
North Mill Pond,2020,8/18/2020,Reference,High,8,NMPREFH8,,100,49,40,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,1,99,1,0,1,0,1,1,0,0,1
North Mill Pond,2020,8/18/2020,Reference,High,9,NMPREFH9,,100,15,0,0,0,0,0,10,29,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,85,15,65,0,65,20,5,5,1,0,29
North Mill Pond,2020,8/18/2020,Reference,High,10,NMPREFH10,,100,34,0,0,0,0,0,5,10,0,0,20,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,66,34,66,0,66,0,6,6,0,0,10
North Mill Pond,2020,8/18/2020,No Action Control,Low,1,NMPNA1,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,2,NMPNA2,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,3,NMPNA3,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,4,NMPNA4,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,5,NMPNA5,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,6,NMPNA6,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,7,NMPNA7,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,8,NMPNA8,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,9,NMPNA9,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,8/18/2020,No Action Control,Low,10,NMPNA10,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
North Mill Pond,2020,,No Action Control,High,10,Modified,,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,100,0,0,0,0,0,0,0,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,1,CCLSL1,Y,100,54,0,0,0,0,0,10,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,46,54,41,0,41,5,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,2,CCLSL2,Y,100,45,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55,45,15,0,15,40,1,1,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,3,CCLSL3,Y,100,65,0,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,,35,65,30,0,30,5,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,4,CCLSL4,N,100,50,0,0,0,0,0,15,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,50,50,45,0,45,5,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,5,CCLSL5,N,100,44,0,0,0,0,0,5,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,,56,44,31,0,31,25,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,6,CCLSL6,N,100,60,0,0,0,0,0,20,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,,40,60,35,0,35,5,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,7,CCLSL7,N,100,69,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,31,69,31,0,31,0,2,2,0,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,8,CCLSL8,N,100,50,0,0,0,0,0,10,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,50,50,45,0,45,5,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,9,CCLSL9,N,100,74,0,0,0,0,0,5,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,26,74,11,0,11,15,3,3,1,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,Low,10,CCLSL10,N,100,55,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,,45,55,45,0,45,0,1,1,0,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,High,1,CCLSH1,,100,83,0,0,0,0,0,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,,17,83,17,0,17,0,4,4,0,0,10
Cutts Cove,2020,8/24/2020,Living Shoreline,High,2,CCLSH2,,100,84,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,,11,89,11,0,11,0,2,2,0,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,High,3,CCLSH3,,100,69,5,0,10,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,16,84,16,0,16,0,3,3,0,0,6
Cutts Cove,2020,8/24/2020,Living Shoreline,High,4,CCLSH4,,100,30,15,0,34,0,0,0,5,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,21,79,21,0,21,0,4,4,0,0,15
Cutts Cove,2020,8/24/2020,Living Shoreline,High,5,CCLSH5,,100,88,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,12,88,12,0,12,0,3,3,0,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,High,6,CCLSH6,,100,58,0,0,20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,,22,78,21,0,21,0,4,3,0,1,16
Cutts Cove,2020,8/24/2020,Living Shoreline,High,7,CCLSH7,,100,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,94,6,0,6,0,2,2,0,0,1
Cutts Cove,2020,8/24/2020,Living Shoreline,High,8,CCLSH8,,100,87,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,92,8,0,7,0,4,3,0,1,1
Cutts Cove,2020,8/24/2020,Living Shoreline,High,9,CCLSH9,,100,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,,10,90,10,0,10,0,1,1,0,0,0
Cutts Cove,2020,8/24/2020,Living Shoreline,High,10,CCLSH10,,100,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,,10,90,10,0,10,0,1,1,0,0,0
Cutts Cove,2020,8/24/2020,Reference,Low,1,CCREFL1,,100,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,,100,0,70,0,70,30,1,1,1,0,0
Cutts Cove,2020,8/24/2020,Reference,Low,2,CCREFl2,,100,25,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,75,25,70,0,70,5,1,1,1,0,0
Cutts Cove,2020,8/24/2020,Reference,Low,3,CCREFL3,,100,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,60,40,60,0,60,0,1,1,0,0,0
Cutts Cove,2020,8/24/2020,Reference,Low,4,CCREFL4,,100,35,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,,65,35,64,0,64,1,1,1,1,0,0
Cutts Cove,2020,8/24/2020,Reference,Low,5,CCREFL5,,100,50,0,0,0,0,0,25,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,,50,50,40,0,40,10,2,2,1,0,0
Cutts Cove,2020,8/24/2020,Reference,Low,6,CCREFL6,,100,35,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,,65,35,45,0,45,20,2,2,1,0,0
